Status,County,Area,Area Name,List #,Address,Price,Years Old,Agent ID,Beds,F. Baths,P. Baths,Style,Contact,Contact Phone,Office,Sold Price,Closing Date,Selling Agent ID,Selling Office ID
Sold,EAL,202004,Lawrenceville,643008,4611 Bancroft St.,"65,000",  ,209337,2,1,1,OVER 2,Mike Grasak,724-713-5800,77601,"65,000",11/17/2006,  ,79101
Sold,EAL,202004,Lawrenceville,792302,5265 KEYSTONE STREET,"65,000",  ,211408,3,1,  ,OVER 2,Kareena,412-512-4356,13220,"66,000",03/23/2010,  ,22901
Sold,EAL,202004,Lawrenceville,850693,5126 Stanton Avenue,"65,000",110,216501,4,1,  ,OVER 2,Agent,412-874-0415,15121,"62,000",02/11/2011,218265,14901
Sold,EAL,202004,Lawrenceville,695948,121 BANNER WAY,"65,000",999,201105,2,1,  ,OVER 2,SANDY DETEMPLE,412 681-8191,13220,"62,500",03/14/2008,  ,13640
Sold,EAL,202004,Lawrenceville,812617,5330 Kent Way,"65,000",120,215594,2,1,1,2 ST,Justin,412-418-0596,13409,"64,000",06/16/2010,  ,13409
Sold,EAL,202004,Lawrenceville,902259,30 48TH  STREET,"65,000",999,201105,4,0,0,OVER 2,SANDY DETEMPLE,412.681-8191,13634,"78,101",05/11/2012,210434,13601
Sold,EAL,202004,Lawrenceville,997432,4412 Plummer,"65,000",100,223563,2,1,  ,2 ST,AGENT,412-683-0220,74202,"40,000",08/08/2014,218061,10202
Sold,EAL,202004,Lawrenceville,902296,28 48TH STREET,"65,000",999,201105,4,0,0,OVER 2,SANDY DETEMPLE,412.681-8191,13634,"62,000",03/09/2012,202893,61801
Sold,EAL,202004,Lawrenceville,965435,315 44TH,"65,000",999,201105,2,1,0,2 ST,SANDY DETEMPLE,412.913-2695,13634,"50,000",09/03/2013,201105,13634
Sold,EAL,202004,Lawrenceville,945998,190 44th,"65,000",113,215594,2,1,0,2 ST,Stephen,412.296.0466,13409,"62,000",02/27/2013,210812,13604
Sold,EAL,202004,Lawrenceville,990543,5301 Duncan,"65,000",99,223563,2,1,  ,2 ST,Ed,412-680-8211,74202,"57,500",03/14/2014,223230,13416
Sold,EAL,202004,Lawrenceville,449128,5140 Keystone,"64,900",100,210192,5,2,  ,OVER 2,Cheryl Brown,412-963-7655,13620,"50,000",08/15/2003,  ,13620
Sold,EAL,202004,Lawrenceville,622925,5220 CARNEGIE STREET,"64,900",999,205744,3,1,  ,OVER 2,AGENT,412-818-8042,13631,"63,600",03/08/2007,  ,57601
Sold,EAL,202004,Lawrenceville,614127,4238 Bruce,"64,900",75,214079,2,1,  ,2 ST,Agent,412-366-3100,13403,"61,000",05/24/2006,  ,13423
Sold,EAL,202004,Lawrenceville,475732,184 47th Street,"64,900",113,201151,3,1,1,OVER 2,Bob Dini,412-833-7700,13210,"61,000",02/26/2004,  ,13418
Sold,EAL,202004,Lawrenceville,617106,4224 Bruce St.,"64,900",999,214588,2,1,  ,2 ST,Agent,412-760-1774,15105,"69,148",07/31/2006,214495,13220
Sold,EAL,202004,Lawrenceville,796904,3906 Howley,"64,900",109,218413,3,1,  ,OVER 2,David,412-606-3845,73401,"59,900",10/22/2010,  ,73401
Sold,EAL,202004,Lawrenceville,582008,5226 Holmes Street,"64,900",105,209869,3,1,1,OVER 2,Vac/LB,412-369-6911,57601,"64,800",02/01/2006,  ,13423
Sold,EAL,202004,Lawrenceville,632311,5255 WICKLIFF,"64,900",100,216381,4,1,1,OVER 2,patty,412-980-1681,13640,"62,000",03/18/2007,  ,74408
Sold,EAL,202004,Lawrenceville,694962,5107 Carnegie St.,"64,900",107,212196,3,1,  ,OVER 2,Doug,412-821-2827,35401,"50,000",04/22/2008,  ,79101
Sold,EAL,202004,Lawrenceville,703664,184 41st,"64,900",107,205050,2,1,  ,2 ST,Pauline/George,412-241-4200,67301,"57,000",01/16/2008,  ,15137
Sold,EAL,202004,Lawrenceville,704612,5105 Carnegie St.,"64,900",107,212196,3,1,  ,OVER 2,Doug,412-821-2827,35401,"50,000",04/22/2008,  ,79101
Sold,EAL,202004,Lawrenceville,784373,4412 Davison Street,"64,900",89,214253,3,1,  ,OVER 2,Agent,412-817-8914,79101,"42,500",12/04/2009,  ,79101
Sold,EAL,202004,Lawrenceville,608451,5310 Holmes,"64,900",999,210862,3,1,  ,OVER 2,kadee,412-443-2631,13419,"64,900",05/25/2006,  ,13409
Sold,EAL,202004,Lawrenceville,719348,5239 Stanton Ave,"64,900",999,203979,3,2,  ,OVER 2,Agent,412-638-3338,10201,"65,300",04/28/2008,  ,10201
Sold,EAL,202004,Lawrenceville,932608,5201 1/2 Duncan Street,"64,900",100,205299,3,1,  ,OVER 2,Joanna,412-327-7269,72801,"68,700",10/29/2012,218773,13202
Sold,EAL,202004,Lawrenceville,948243,246 37th Street,"64,900",100,219295,3,1,  ,OVER 2,Janet Summers,412 377 4969,13419,"70,500",03/07/2013,202893,61801
Sold,EAL,202004,Lawrenceville,961778,5205 Duncan Street,"64,900",113,203533,3,1,  ,OVER 2,Dan O'Connell,412-823-2440,72301,"75,008",07/09/2013,  ,13601
Sold,EAL,202004,Lawrenceville,934483,5218 CARNEGIE STREET,"64,900",999,211291,3,1,  ,OVER 2,JANNA,412-512-3204,45001,"58,000",12/14/2012,218413,10202
Sold,EAL,202004,Lawrenceville,249148,269 MAIN ST,"64,500",99,  ,4,1,1,2 ST,TERRY HUDON,412-361-4000,13409,"60,500",09/28/1999,  ,13409
Sold,EAL,202004,Lawrenceville,757377,5266 KEYSTONE ST.,"64,000",999,216753,5,1,  ,OVER 2,WILLIAM/DEDE,412-877-0132,13220,"60,000",05/29/2009,  ,13407
Sold,EAL,202004,Lawrenceville,494839,5158 Keystone St.,"64,000",104,212395,3,2,  ,2 ST,Sheila Finch,412 334-1317,13418,"54,000",03/29/2004,  ,13634
Sold,EAL,202004,Lawrenceville,524983,3827 Liberty Avenue,"63,900",  ,212156,3,2,  ,OVER 2,Agent  ext 148,412-521-5100,15137,"63,900",12/10/2004,  ,13611
Sold,EAL,202004,Lawrenceville,853535,5179 STANTON,"63,900",  ,217785,3,1,  ,2 ST,DONNA,412-475-0995,58201,"52,756",01/31/2011,  ,10201
Sold,EAL,202004,Lawrenceville,989935,3919 MINTWOOD,"63,600",999,213897,3,1,1,OVER 2,AGENT,412-414-3673,13620,"63,600",06/05/2014,213897,13620
Sold,EAL,202004,Lawrenceville,542224,4222 Bruce,"63,500",104,213275,2,1,  ,2 ST,Kim Killian,412-874-9298,13220,"62,000",03/24/2005,  ,13418
Sold,EAL,202004,Lawrenceville,400226,5305 Carnegie Street,"63,500",999,211592,2,2,  ,OVER 2,Dee or Marion,412-521-2222,13604,"63,500",06/13/2002,  ,13604
Sold,EAL,202004,Lawrenceville,679932,311 1/2 Service Way,"63,500",999,217564,2,1,  ,OVER 2,Derek Green,412-559-0904,13604,"60,100",10/31/2007,217564,13604
Sold,EAL,202004,Lawrenceville,463840,343 Main St,"62,899",999,210434,3,1,  ,OVER 2,listor,412-366-1600,13601,"64,000",07/29/2003,  ,27301
Sold,EAL,202004,Lawrenceville,333030,375 MAIN ST,"62,500",999,201105,2,2,0,2 ST,SANDY X213,412-521-5500,13220,"57,000",12/10/2001,  ,13220
Sold,EAL,202004,Lawrenceville,408796,294 MAIN STREET,"62,500",999,201105,3,2,  ,OVER 2,SANDY X213,412-521-5500,13220,"64,000",06/14/2002,  ,13205
Sold,EAL,202004,Lawrenceville,316189,168 41 ST,"62,500",999,201105,3,1,0,OVER 2,SANDYX213,412-521-5500,13220,"60,625",03/02/2001,  ,13604
Sold,EAL,202004,Lawrenceville,443170,335 Fisk St,"62,500",999,201105,4,2,  ,OVER 2,Sandy DeTemple,412-681-8191,13220,"45,000",04/05/2003,  ,13220
Sold,EAL,202004,Lawrenceville,161343,3432 PENN AV,"62,500",5,  ,3,1,1,2 ST,SANDY DETEMPLE,412-521-5500,13220,"62,500",10/07/1997,  ,13220
Sold,EAL,202004,Lawrenceville,503966,138 44th,"62,500",999,205050,3,1,  ,2 ST,Pauline/George,412-241-4200,67301,"57,000",07/16/2004,  ,13634
Sold,EAL,202004,Lawrenceville,4664,167 HOME ST,"62,000",999,  ,3,1,0,OVER 2,ANDY NALITZ,412-963-7655,13620,"55,000",08/21/1995,  ,61801
Sold,EAL,202004,Lawrenceville,854462,255 42nd,"62,000",81,216872,2,1,  ,2 ST,LAURA/EILEEN,412.720.1112,13402,"55,270",02/28/2011,218184,13608
Sold,EAL,202004,Lawrenceville,690077,129 41st,"62,000",999,208013,2,1,  ,OVER 2,Carol  x702,412-302-7889,13634,"60,000",11/15/2007,  ,13409
Sold,EAL,202004,Lawrenceville,968025,238 57th STREET,"61,900",93,211326,3,1,1,2 ST,Ted Harchick,412 969 1235,13620,"59,000",08/30/2013,217172,13409
Sold,EAL,202004,Lawrenceville,207411,4612 PLUMMER ST 4612,"61,500",999,  ,3,1,0,OVER 2,ANDY NALITZ,412-963-7655,13620,"55,000",12/21/1998,  ,13409
Sold,EAL,202004,Lawrenceville,964047,5212 Keystone Street,"61,343",113,217833,4,1,  ,OVER 2,Don Boyle,412-334-3864,14901,"58,888",11/27/2013,217833,14901
Sold,EAL,202004,Lawrenceville,671307,5204 Duncan,"61,000",  ,200601,4,2,  ,OVER 2,Gary / Paula,724-355-623,13642,"55,000",10/26/2007,  ,79101
Sold,EAL,202004,Lawrenceville,950604,127 40TH STREET,"60,900",113,200814,4,2,  ,2 ST,RICK COFFMAN,412-856-2000,11201,"60,900",07/20/2013,200814,11201
Sold,EAL,202004,Lawrenceville,270806,4629 CARLTON ST,"60,000",999,201105,3,1,0,OVER 2,SANDY DETEMPLE,412-521-5500,13220,"58,000",04/25/2000,  ,13220
Sold,EAL,202004,Lawrenceville,826470,5205 Holmes Street,"60,000",100,215087,4,1,1,OVER 2,Liz Duffy,412-526-9303,13634,"53,000",07/15/2010,201105,13634
Sold,EAL,202004,Lawrenceville,741362,247 37th Street,"60,000",  ,216732,5,3,  ,OVER 2,Doug Marciniak,412-389-0112,13634,"54,000",10/01/2008,215549,13634
Sold,EAL,202004,Lawrenceville,741047,4221 Post,"60,000",108,214164,2,1,1,2 ST,Sharon Wallace,412-889-4528,13402,"58,000",09/17/2008,  ,13409
Sold,EAL,202004,Lawrenceville,767545,165 43rd,"60,000",109,213853,3,2,  ,OVER 2,Connie,412-980-8599,77601,"50,000",04/29/2009,201279,13416
Sold,EAL,202004,Lawrenceville,830964,5301 Keystone Street,"60,000",109,217798,3,1,1,2 ST,ANDREW GRIFFIN,412-398-6446,13208,"58,000",08/16/2011,219042,73401
Sold,EAL,202004,Lawrenceville,816376,3481 Denny Street,"60,000",80,218958,3,1,  ,OVER 2,Robert,412-760-3625,13604,"56,000",06/28/2010,  ,13608
Sold,EAL,202004,Lawrenceville,886179,4511 Plummer Street,"60,000",110,218958,2,1,  ,2 ST,Robert Swope,412-760-3625,13604,"42,000",02/24/2012,218958,13604
Sold,EAL,202004,Lawrenceville,935967,5431 Carnegie,"60,000",999,215594,4,2,1,2 ST,Justin,412-418-0596,13409,"51,000",02/07/2013,215594,13409
Sold,EAL,202004,Lawrenceville,970086,5135 Carnegie,"60,000",122,200230,2,1,  ,2 ST,MaryanneBarnes,412-781-3171,48301,"60,000",09/27/2013,  ,48301
Sold,EAL,202004,Lawrenceville,979115,5209 Natrona Way,"60,000",113,200230,4,2,  ,OVER 2,Mayanne Barnes,412-781-3171,48301,"50,000",10/01/2013,  ,48301
Sold,EAL,202004,Lawrenceville,662773,203 57th - TWO HOUSES,"59,999",999,212537,3,1,  ,2 ST,PAM HELBLING,412-600-2718,10201,"56,100",11/21/2007,216732,13603
Sold,EAL,202004,Lawrenceville,869094,5241 Dresden Way,"59,999",999,215963,3,1,1,OVER 2,AGENT,412-973-0046,84501,"57,000",08/01/2011,  ,84501
Sold,EAL,202004,Lawrenceville,197671,220 FISK ST,"59,900",999,  ,4,1,1,OVER 2,BOB KELLY,412-683-7300,25401,"53,000",09/25/1998,  ,17801
Sold,EAL,202004,Lawrenceville,326383,247 FISK ST,"59,900",999,201836,5,1,0,OVER 2,"JIM JANLEY,JR",412-422-7900,22101,"55,000",04/11/2001,  ,13220
Sold,EAL,202004,Lawrenceville,333179,250 38TH ST,"59,900",999,202893,5,3,0,OVER 2,PHIL MARCUS,412-422-1923,67301,"56,000",06/29/2001,  ,13604
Sold,EAL,202004,Lawrenceville,329299,5213 DUNCAN ST,"59,900",91,204976,3,1,1,2 ST,KIM CELL,412-215-3542,57601,"61,697",04/17/2001,  ,57601
Sold,EAL,202004,Lawrenceville,502104,3650 Mintwood,"59,900",114,214042,4,2,  ,2 ST,OWNERS,412-621-3446,13417,"54,000",06/28/2004,  ,13220
Sold,EAL,202004,Lawrenceville,263733,296 MAIN ST,"59,900",999,201105,3,1,0,OVER 2,SANDY DETEMPLE,412-521-5500,13220,"54,000",05/15/2000,  ,13604
Sold,EAL,202004,Lawrenceville,426710,4520 Davison Street,"59,900",152,203692,4,2,  ,OVER 2,agent,412-487-3200,15101,"56,000",02/28/2003,  ,13220
Sold,EAL,202004,Lawrenceville,550201,131 41st,"59,900",999,222068,2,1,  ,2 ST,ed/linda,412-687-6000,13423,"55,000",06/06/2005,  ,13634
Sold,EAL,202004,Lawrenceville,13168,341 FISK ST,"59,900",999,  ,5,3,0,OVER 2,ANDY NALITZ,412-963-7655,13620,"56,500",06/26/1995,  ,13620
Sold,EAL,202004,Lawrenceville,671901,5710 Donson Way,"59,900",107,209869,3,1,0,OVER 2,Agent,412-496-9725,57601,"40,000",07/31/2007,212537,10201
Sold,EAL,202004,Lawrenceville,28271,5520 CELADINE ST,"59,900",999,  ,3,1,1,2 ST,OWNER,412-781-0625,15105,"59,900",04/23/1996,  ,15142
Sold,EAL,202004,Lawrenceville,177817,332 44TH ST,"59,900",98,  ,2,2,0,2 ST,PAULINE WAIDE,412-241-4200,67301,"54,500",11/21/1997,  ,67301
Sold,EAL,202004,Lawrenceville,703730,4421 Davison Street,"59,900",107,203979,2,1,  ,2 ST,Agent,412-638-3338,10201,"49,000",06/19/2008,  ,73401
Sold,EAL,202004,Lawrenceville,446318,140 41st. St,"59,900",999,211596,3,1,  ,OVER 2,OWNERS,412-682-6339,15105,"59,900",05/29/2003,  ,15137
Sold,EAL,202004,Lawrenceville,476046,166 46th Street,"59,900",999,205050,3,1,1,OTHER,PAULINE/GEORGE,412-241-4200,67301,"55,000",07/19/2004,  ,13604
Sold,EAL,202004,Lawrenceville,180161,232 MAIN ST,"59,900",107,  ,4,1,0,OVER 2,CAROL FRIEZE,412-521-2222,13604,"55,000",12/15/1997,  ,13604
Sold,EAL,202004,Lawrenceville,196104,4000 ARSENAL PL,"59,900",44,  ,2,1,0,2 ST,OWNER,412-683-2052,13602,"54,000",06/26/1998,  ,13602
Sold,EAL,202004,Lawrenceville,206582,356 42ND ST,"59,900",999,  ,3,1,0,2 ST,CAROL FRIEZE,412-521-2222,13604,"55,000",07/30/1998,  ,13604
Sold,EAL,202004,Lawrenceville,435694,4217 Bruce Street,"59,900",25,211173,2,1,  ,RANCH,agent ext 219,412-798-1000,13442,"56,000",03/31/2003,  ,15105
Sold,EAL,202004,Lawrenceville,511390,188 45th Street,"59,900",94,202452,4,1,1,OVER 2,Ted Knowlton,412-521-2222,13604,"56,500",07/30/2004,  ,13220
Sold,EAL,202004,Lawrenceville,517141,3830 Mintwood,"59,900",999,212770,2,1,  ,2 ST,Annette Banks,412-260-6891,13418,"59,900",08/13/2004,  ,73401
Sold,EAL,202004,Lawrenceville,637912,3648 Mintwood,"59,900",116,205310,3,1,1,2 ST,Nancy Wright,412-508-0040,61801,"54,000",11/20/2006,205310,61801
Sold,EAL,202004,Lawrenceville,676088,4311 Willow,"59,900",118,205050,3,1,  ,2 ST,Pauline/George,412-241-4200,67301,"52,000",06/29/2007,  ,13634
Sold,EAL,202004,Lawrenceville,701171,5150 1/2 Carnegie Street,"59,900",999,200327,3,1,1,OVER 2,vacant,412-833-5405,13608,"57,000",07/15/2008,216828,13604
Sold,EAL,202004,Lawrenceville,777802,41 McCandless Avenue,"59,900",109,204577,2,2,  ,2 ST,Lisa & Jessica,412-849-9983,13634,"55,000",05/05/2010,  ,13631
Sold,EAL,202004,Lawrenceville,607854,5208 HOLMES,"59,900",106,212994,2,1,1,2 ST,JUST GO,412-367-0545,10201,"57,000",07/07/2006,215703,13404
Sold,EAL,202004,Lawrenceville,811911,162&1/2 39th STREET,"59,900",999,201105,2,1,  ,2 ST,SANDY DETEMPLE,412 6818191,13634,"55,000",06/11/2010,  ,13634
Sold,EAL,202004,Lawrenceville,606168,5120 KEYSTONE,"59,900",999,203619,5,1,  ,OVER 2,BRANDI,412-665-0500,74001,"52,200",09/27/2006,  ,73401
Sold,EAL,202004,Lawrenceville,697160,3950 Howley St-2 HOUSES!!,"59,900",97,217564,3,1,  ,2 ST,Derek Green,412-559-0904,13604,"38,750",03/30/2008,  ,13622
Sold,EAL,202004,Lawrenceville,799860,107 43 1/2,"59,900",999,216849,2,1,  ,2 ST,TINA GROCE,412-480-0673,13603,"40,000",04/08/2010,218184,13608
Sold,EAL,202004,Lawrenceville,602345,334 39TH STREET,"59,900",105,202291,4,1,0,OVER 2,DEBORAH KANE,412-271-7600,13404,"55,000",03/15/2006,  ,75101
Sold,EAL,202004,Lawrenceville,664067,204 58th l,"59,900",  ,216347,3,2,  ,OTHER,chris leon,724-766-3197,77602,"58,400",10/11/2007,  ,77602
Sold,EAL,202004,Lawrenceville,868063,117 53rd Street,"59,900",999,216018,3,1,1,OVER 2,Lisa S. Levine,412-418-3242,13634,"55,500",07/19/2011,218413,13604
Sold,EAL,202004,Lawrenceville,917767,5638 Donson Way,"59,900",113,200327,3,1,  ,2 ST,Agent,412-559-1500,13646,"55,000",08/21/2012,219448,13601
Sold,EAL,202004,Lawrenceville,923505,5331 - 1/2 Carnegie Street,"59,900",112,202773,3,1,  ,OVER 2,Geo. E. Lucas,888-893-4774,37601,"62,500",09/07/2012,214186,13604
Sold,EAL,202004,Lawrenceville,968532,5108 DRESDEN WAY,"59,900",999,212761,3,1,  ,OVER 2,LOCK  BOX,724-531-0561,74001,"45,000",01/03/2014,  ,74001
Sold,EAL,202004,Lawrenceville,956032,243 37th,"59,900",113,215594,2,1,0,OVER 2,stephen txt OK,412.296.0466,13409,"55,000",10/10/2013,219959,13620
Sold,EAL,202004,Lawrenceville,487642,201 Donson Way,"59,500",93,204176,4,1,1,2 ST,Agent,412-874-3833,17801,"55,000",06/14/2004,  ,57601
Sold,EAL,202004,Lawrenceville,179034,4630 CARLTON ST,"59,500",999,  ,4,2,0,OVER 2,SANDY DETEMPLE,412-521-5500,13220,"59,000",12/12/1997,  ,13220
Sold,EAL,202004,Lawrenceville,339427,280 FISK ST,"59,000",999,204173,5,2,1,OVER 2,AGENT,412-687-7010,58201,"56,000",08/22/2001,  ,13634
Sold,EAL,202004,Lawrenceville,680932,151 45TH STREET,"59,000",107,214495,4,2,1,2 ST,JORDANA ZOBER,412-521-5500,13220,"54,500",01/25/2008,214495,13220
Sold,EAL,202004,Lawrenceville,445629,5432 Carnegie St.,"59,000",999,202369,3,1,1,OVER 2,owner,412-781-0162,15109,"56,000",04/21/2003,  ,13620
Sold,EAL,202004,Lawrenceville,476590,5146 Keystone,"59,000",90,205265,5,1,0,2 ST,Jackie Wise,412-361-4000,13409,"61,000",11/13/2003,  ,13409
Sold,EAL,202004,Lawrenceville,571645,3603 Mintwood Street,"59,000",115,214011,3,1,  ,2 ST,Allison,412-519-7636,73401,"52,000",12/30/2005,  ,75101
Sold,EAL,202004,Lawrenceville,925566,163 42nd st,"59,000",  ,211326,3,1,1,OVER 2,TED/DAN,412-969-1235,13620,"60,000",08/15/2012,  ,13634
Sold,EAL,202004,Lawrenceville,912538,4902 HATFIELD ST.,"59,000",999,201234,4,2,  ,2 ST,HERSHEY,412-559-6008,13634,"68,102",05/18/2012,201105,13634
Sold,EAL,202004,Lawrenceville,959222,5215 Stanton Ave,"59,000",112,219301,3,1,  ,2 ST,Eileen Scott,4125082268,13603,"59,000",10/31/2013,220345,13603
Sold,EAL,202004,Lawrenceville,725680,5262 Wickliff Street,"58,990",108,214805,2,1,0,2 ST,Scott,412-773-2339,72602,"52,500",02/27/2009,  ,72601
Sold,EAL,202004,Lawrenceville,600101,4915 Hatfield,"58,900",88,213139,4,2,  ,2 ST,DANA CHALFANT,412 491 5878,13402,"52,000",09/15/2006,  ,13402
Sold,EAL,202004,Lawrenceville,587859,5236 Duncan,"58,900",80,214588,3,1,1,OVER 2,Agent,412-760-1774,15105,"55,000",04/07/2006,  ,52101
Sold,EAL,202004,Lawrenceville,452639,503 52nd Street,"58,500",999,209265,2,1,  ,2 ST,Agent,412-487-7787,13419,"56,000",09/08/2003,  ,13634
Sold,EAL,202004,Lawrenceville,459593,178 38th Street,"58,000",103,209770,3,1,1,OVER 2,JC Wade,412-367-3200,15105,"56,000",07/08/2003,  ,79101
Sold,EAL,202004,Lawrenceville,291621,317 45TH ST,"58,000",999,208013,4,1,0,OVER 2,CAROL   X249,412-361-4000,13409,"52,000",06/08/2000,  ,13409
Sold,EAL,202004,Lawrenceville,199630,310 MAIN ST,"58,000",999,200707,3,2,1,OVER 2,CORRINE,412-781-4365,13419,"50,000",07/22/1998,  ,13419
Sold,EAL,202004,Lawrenceville,982782,5110 Dresden Way,"57,900",113,212913,2,1,  ,OVER 2,Agent,412-606-3681,10201,"49,500",04/15/2014,212913,10201
Sold,EAL,202004,Lawrenceville,690076,118 41st,"57,800",999,208013,3,1,  ,OVER 2,Carol  x702,412-302-7889,13634,"57,800",09/28/2007,  ,13634
Sold,EAL,202004,Lawrenceville,117547,4725 HATFIELD ST,"57,750",999,  ,6,2,2,OVER 2,ROSE WOODS,412-781-6755,15101,"50,000",04/04/1997,  ,15122
Sold,EAL,202004,Lawrenceville,671668,257 38th Street,"57,750",117,214327,4,1,1,2 ST,David or Kevin,412-445-4388,11102,"54,000",06/25/2007,214327,11102
Sold,EAL,202004,Lawrenceville,305656,184 HOME ST,"57,500",999,201105,3,1,0,OVER 2,SANDY DETEMPLE,412-521-5500,13220,"58,000",09/21/2000,  ,13220
Sold,EAL,202004,Lawrenceville,460722,5268 Wickliff Street,"57,500",103,201151,3,1,1,2 ST,Bob Dini  X209,412-833-7700,13210,"53,500",07/29/2003,  ,13603
Sold,EAL,202004,Lawrenceville,231727,219 FISK ST,"57,500",999,202360,3,2,0,OVER 2,BOB RUBENSTEIN,412-683-7300,25401,"57,000",06/30/1999,  ,25401
Sold,EAL,202004,Lawrenceville,461655,175 41st St,"57,500",999,201105,3,2,  ,2 ST,Sandy DeTemple,412-681-8191,13220,"52,000",08/18/2003,  ,13634
Sold,EAL,202004,Lawrenceville,900968,5152 Carnegie Street,"57,500",112,205907,4,1,  ,OVER 2,Call/Text Joe,724-321-3016,11101,"59,500",03/09/2012,219391,13604
Sold,EAL,202004,Lawrenceville,883980,5161 1/2 CARNEGIE STREET,"57,500",999,201105,2,1,  ,2 ST,SANDY DETEMPLE,412 681-8191,13634,"46,000",09/29/2011,215087,13620
Sold,EAL,202004,Lawrenceville,963699,5227 KEYSTONE STREET,"57,500",999,201105,2,1,  ,OVER 2,SANDY DETEMPLE,412.9132695,13634,"57,000",06/24/2013,209216,13634
Sold,EAL,202004,Lawrenceville,932845,5208 Poe Way,"57,500",999,217564,3,2,1,2 ST,Derek Green,412-559-0904,13604,"48,500",10/03/2012,  ,13604
Sold,EAL,202004,Lawrenceville,535269,230 42nd Street,"57,000",  ,212629,2,2,  ,OTHER,Gary Katocs,412 782 3700,13204,"57,000",03/27/2005,  ,15121
Sold,EAL,202004,Lawrenceville,737302,5330 Keystone Street,"57,000",999,202421,4,2,  ,OVER 2,Mary Anne  x19,412-241-4700,79101,"58,050",09/25/2008,  ,13220
Sold,EAL,202004,Lawrenceville,170767,174 HOME ST,"56,900",999,  ,5,1,0,OVER 2,ANDY NALITZ,412-963-7655,13620,"56,900",08/28/1997,  ,13620
Sold,EAL,202004,Lawrenceville,530830,292 1/2 45th,"56,500",999,201105,2,1,  ,OVER 2,Sandy DeTemple,412-681-8191,13220,"45,000",08/25/2005,  ,73401
Sold,EAL,202004,Lawrenceville,917969,5611 Wickliff Street,"56,500",  ,218952,3,1,1,2 ST,Tim,412-980-1639,13604,"52,000",06/29/2012,212992,13634
Sold,EAL,202004,Lawrenceville,484485,5241 Stanton Avenue,"56,000",  ,200093,4,1,1,OVER 2,Phil Anthony,412.370.0572,73401,"53,500",02/27/2004,  ,13220
Sold,EAL,202004,Lawrenceville,479494,243 FORTY FIFTH AV,"55,900",103,208474,5,1,  ,2 ST,MARSHA/JOHN,412-537-5734,15109,"54,000",11/14/2003,  ,15135
Sold,EAL,202004,Lawrenceville,159110,269 MAIN ST,"55,590",97,  ,4,1,1,OVER 2,ALBERT/JUDIE,412-422-9200,29301,"55,590",08/29/1997,  ,29301
Sold,EAL,202004,Lawrenceville,677692,156 Home,"55,500",117,205050,2,1,  ,2 ST,Pauline/George,412-241-4200,67301,"53,130",07/30/2007,  ,11201
Sold,EAL,202004,Lawrenceville,345087,238 39TH ST,"55,000",999,205050,3,1,0,2 ST,PAULINE/GEORGE,412-241-4200,67301,"45,000",05/06/2002,  ,13220
Sold,EAL,202004,Lawrenceville,420394,4935 HATFIELD STREET,"55,000",999,201105,5,1,0,OVER 2,SANDY X213,412-521-5500,13220,"51,000",09/10/2002,  ,13220
Sold,EAL,202004,Lawrenceville,301778,4611 PLUMMER ST,"55,000",999,201105,3,1,0,OVER 2,SANDY X 213,412-521-5500,13220,"55,000",10/06/2000,  ,13220
Sold,EAL,202004,Lawrenceville,309174,257 44TH ST,"55,000",999,201105,3,1,0,OVER 2,SANDY X 213,412-521-5500,13220,"50,000",11/15/2000,  ,13220
Sold,EAL,202004,Lawrenceville,240035,5412 DRESDEN WY,"55,000",88,208012,3,2,0,OVER 2,M.DEPASQUALE,412-361-4000,13409,"50,000",01/14/2000,  ,13409
Sold,EAL,202004,Lawrenceville,539026,4216 bruce,"55,000",999,204248,2,1,  ,2 ST,SCATS,412-916-2504,13409,"55,500",01/13/2005,  ,13423
Sold,EAL,202004,Lawrenceville,77548,240 39TH ST,"55,000",999,  ,3,1,1,OVER 2,PAUL V RYMS,412-687-7010,58201,"49,000",04/12/1995,  ,58201
Sold,EAL,202004,Lawrenceville,574582,5426 Carnegie Street,"55,000",105,214495,3,2,  ,OVER 2,AGENT,412-657-3555,13220,"55,000",09/30/2005,  ,13608
Sold,EAL,202004,Lawrenceville,537329,3910 Mintwood,"55,000",999,200093,4,1,1,OVER 2,al,412-521-1665,73401,"36,000",02/11/2005,  ,73401
Sold,EAL,202004,Lawrenceville,704878,373 44TH ST,"55,000",999,204173,3,2,  ,OVER 2,PAUL V RYMS,412-687-7010,58201,"55,000",01/04/2008,  ,58201
Sold,EAL,202004,Lawrenceville,705335,4437 CAMELIA,"55,000",  ,208495,3,  ,  ,2 ST,JIM OR BEN,412-973-2203,13601,"52,500",02/05/2008,  ,13601
Sold,EAL,202004,Lawrenceville,796182,215 42ND  STREET,"55,000",999,201105,2,1,  ,OVER 2,SANDY DETEMPLE,412. 6818191,13634,"43,000",12/10/2009,215087,13634
Sold,EAL,202004,Lawrenceville,798435,313 39th,"55,000",  ,210386,3,1,2,OVER 2,agent,4123662996,10201,"72,000",03/01/2010,  ,11101
Sold,EAL,202004,Lawrenceville,782874,5324 Holmes St,"55,000",  ,215594,4,1,  ,OVER 2,Justin,412-418-0596,13409,"46,500",08/09/2010,217579,13634
Sold,EAL,202004,Lawrenceville,735909,3821 Liberty,"55,000",108,209855,3,1,  ,OVER 2,Char Haislip,412-606-3556,61801,"40,000",01/09/2009,  ,61801
